n_features,features,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std
5,"mean_temp_f, avg_wind_mph, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.7374648327986402,0.01716426334816042,0.04400686377001811,0.0011617724510784785
5,"precip_in, max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, month",0.7374583253275151,0.02068577316460666,0.04399850430203109,0.0015714279469173902
5,"precip_in, max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, day_of_year",0.7374160034496704,0.020804535257766023,0.044001311540718825,0.0015785094233915825
4,"precip_in, temp_3day_avg_f, wind_3day_avg_mph, days_since_rain",0.7374144458761526,0.019309345825944856,0.04400972005733735,0.0015050190459818366
5,"min_temp_f, max_wind_mph, precip_5day_sum_in, days_since_rain, previous_irrigation_amount",0.7374138097631405,0.014956988197883587,0.044022705403585195,0.0011103597379357921
4,"mean_temp_f, temp_5day_avg_f, precip_3day_sum_in, month",0.7373938351418452,0.017288937597718313,0.04401218582423264,0.0011607862680767917
4,"precip_in, temp_3day_avg_f, temp_5day_avg_f, days_since_rain",0.7373498448870383,0.019143676486626154,0.04401545628488122,0.0014722193459060313
3,"precip_in, temp_3day_avg_f, days_since_rain",0.7373304867158432,0.019277150555448163,0.04401661688557312,0.001491764753694294
4,"mean_temp_f, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.7373192309230067,0.01748825673819615,0.044017707895360456,0.0011794715226229376
4,"precip_in, max_wind_mph, temp_3day_avg_f, days_since_rain",0.7373152822903122,0.0195150177034445,0.04401684410345882,0.0015024672646179133
5,"precip_in, max_wind_mph, temp_3day_avg_f, temp_5day_avg_f, days_since_rain",0.7372941267239813,0.019447130783629057,0.044018858097006605,0.0014883640628652077
5,"precip_in, max_wind_mph, temp_5day_avg_f, days_since_rain, day_of_year",0.7372827574089327,0.020147631058026996,0.044016556963125134,0.0015685025592216825
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, wind_3day_avg_mph, days_since_rain",0.7372646452395181,0.019455278346442714,0.04402176418756839,0.0015196699219343756
5,"precip_in, max_wind_mph, temp_3day_avg_f, precip_5day_sum_in, days_since_rain",0.7372290481537079,0.019628842295321806,0.04402361780435081,0.0015159454636979172
4,"precip_in, temp_3day_avg_f, precip_5day_sum_in, days_since_rain",0.7372113324768709,0.019423696785205218,0.044026086990000726,0.0015083951468078715
5,"precip_in, avg_wind_mph, temp_3day_avg_f, wind_3day_avg_mph, month",0.7372020152638047,0.019356771848702627,0.044027078608548154,0.0014823934376733876
5,"precip_in, max_wind_mph, temp_5day_avg_f, days_since_rain, month",0.7372010580240084,0.019877864102752465,0.04402468740340376,0.001549675439477722
5,"mean_temp_f, temp_5day_avg_f, precip_3day_sum_in, day_of_year, month",0.7371721715098805,0.017214935889559673,0.044031123383310784,0.0011553154344001659
5,"precip_in, temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, month",0.7371601500734488,0.020497629705669828,0.04402436233355813,0.0015616009028764641
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, days_since_rain",0.7371530786391095,0.019265927073962925,0.04403155142309077,0.0014872507471583557
5,"precip_in, avg_wind_mph, temp_3day_avg_f, wind_3day_avg_mph, day_of_year",0.7371398374530549,0.019504496006313484,0.044031512676285,0.0014910877187886478
5,"precip_in, temp_3day_avg_f, precip_3day_sum_in, day_of_year, month",0.7371223146416283,0.020435062255366423,0.0440280109582175,0.0015609826267883988
5,"precip_in, temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, day_of_year",0.7370978609164806,0.02061431790828944,0.04402886931756854,0.001568446156770622
5,"precip_in, avg_wind_mph, temp_3day_avg_f, days_since_irrigation, month",0.7369376880910009,0.018874031658374854,0.0440502229782086,0.001432576636449799
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, month",0.7368629242766491,0.02036417465299629,0.04405011854799651,0.0015543839941263846
5,"precip_in, avg_wind_mph, temp_3day_avg_f, days_since_irrigation, day_of_year",0.7368584225101302,0.019047575080350296,0.04405602578049218,0.0014430037064406577
4,"precip_in, temp_5day_avg_f, days_since_rain, day_of_year",0.7368230712178303,0.020429457840281523,0.04405445256394882,0.0016005540449080802
5,"min_temp_f, precip_in, avg_wind_mph, temp_3day_avg_f, precip_3day_sum_in",0.7368226321030769,0.01969319333225002,0.04405699989672828,0.0015237877575022274
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, day_of_year",0.7368046978463628,0.02047563623450651,0.044054341944295326,0.0015613249136541187
4,"precip_in, temp_5day_avg_f, days_since_rain, month",0.7367575966737874,0.020166526259408624,0.04406117270797315,0.0015819615282249514
5,"precip_in, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year",0.7367368037415988,0.020731425294110522,0.04406058858152152,0.0016299284562493138
5,"min_temp_f, avg_wind_mph, days_since_rain, previous_irrigation_amount, month",0.7367282148748769,0.014478893804095488,0.04408280657425683,0.0011084474315340195
5,"min_temp_f, avg_wind_mph, days_since_rain, previous_irrigation_amount, day_of_year",0.7367248634163516,0.014537112876080036,0.04408289622287426,0.001112129245195072
5,"precip_in, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, month",0.736671966050171,0.02047131472493408,0.044067259589229635,0.0016112369340415223
5,"precip_in, temp_5day_avg_f, wind_3day_avg_mph, days_since_rain, day_of_year",0.736650124557578,0.02043900578465409,0.04406866778509987,0.0015958318314474342
5,"precip_in, temp_5day_avg_f, wind_3day_avg_mph, days_since_rain, month",0.7365933760277733,0.02017477917614515,0.04407467763234432,0.001577372241079167
5,"min_temp_f, max_wind_mph, days_since_rain, previous_irrigation_amount, month",0.7365575153998568,0.014671369487952102,0.04409641074006476,0.0011202279172057895
5,"min_temp_f, max_wind_mph, days_since_rain, previous_irrigation_amount, day_of_year",0.7365541906415416,0.014735805123519848,0.04409647875701736,0.0011244725757793808
5,"min_temp_f, precip_5day_sum_in, days_since_rain, previous_irrigation_amount, day_of_year",0.7363994737008532,0.013834491623492933,0.04411061823643009,0.0010017665666896623
5,"min_temp_f, precip_in, temp_5day_avg_f, days_since_rain, day_of_year",0.7363851081754772,0.020690746200314553,0.04409029148922921,0.00162234561512939
5,"min_temp_f, precip_5day_sum_in, days_since_rain, previous_irrigation_amount, month",0.7363805744495768,0.013767880499769217,0.044112409665825414,0.00099707881964809
5,"precip_in, temp_5day_avg_f, days_since_rain, day_of_year, month",0.7363312110631971,0.020384681372436948,0.044096097307935594,0.0015977748772129797
5,"min_temp_f, precip_in, temp_5day_avg_f, days_since_rain, month",0.7363191779187043,0.020441300816449178,0.04409700721053674,0.001604687612548903
5,"min_temp_f, avg_wind_mph, max_wind_mph, days_since_rain, previous_irrigation_amount",0.7358521726767312,0.014628994358924112,0.04415520424567052,0.0010959471573196258
5,"min_temp_f, precip_in, temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in",0.7358332830047096,0.02093920968997527,0.044136202527962125,0.0016414729199213305
4,"min_temp_f, avg_wind_mph, days_since_rain, previous_irrigation_amount",0.7357938640700464,0.014455698802711475,0.044160560707927184,0.0010795096204509558
5,"precip_in, max_wind_mph, temp_3day_avg_f, days_since_irrigation, month",0.7356893404605692,0.019591769932383048,0.04415278572928141,0.001499407005533532
4,"precip_in, temp_3day_avg_f, days_since_irrigation, month",0.7356810018874878,0.019407223482835242,0.044154399550959844,0.0014948189062990794
5,"precip_in, max_wind_mph, temp_3day_avg_f, days_since_irrigation, day_of_year",0.7355984403084881,0.019723276140949052,0.044159672169647016,0.0015062858346581325
4,"precip_in, temp_3day_avg_f, days_since_irrigation, day_of_year",0.7355825646752432,0.01953555100681481,0.044161958439881785,0.001501683506207407
4,"min_temp_f, max_wind_mph, days_since_rain, previous_irrigation_amount",0.7355274097047887,0.014702287126506943,0.044181982949222404,0.0010955251487508877
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, days_since_irrigation, month",0.7354837176010587,0.01949633229335521,0.044170631243907424,0.0015044044050791952
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, days_since_irrigation, day_of_year",0.7353799227694655,0.01962496236156737,0.04417862930306501,0.001511443513528696
4,"min_temp_f, precip_5day_sum_in, days_since_rain, previous_irrigation_amount",0.7353798558221833,0.014192352762397883,0.044194612069856795,0.0010090994267223296
5,"precip_in, temp_3day_avg_f, wind_3day_avg_mph, days_since_irrigation, month",0.7353763013053973,0.019487917202398827,0.04417959747894338,0.0015021402458342532
5,"mean_temp_f, temp_3day_avg_f, precip_5day_sum_in, days_since_rain, days_since_irrigation",0.7353315339659453,0.014056505720709331,0.044196182795984224,0.000891183984878716
5,"precip_in, avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in, month",0.7352652783183452,0.019686464622331794,0.04418750832407821,0.0014854472370771047
5,"precip_in, temp_3day_avg_f, wind_3day_avg_mph, days_since_irrigation, day_of_year",0.7352651820857808,0.019611417912075543,0.044188219123250064,0.0015084919204854939
5,"min_temp_f, precip_in, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in",0.7352526300379753,0.01875435185305903,0.04419288007326246,0.0014484484209694077
5,"precip_in, avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in, day_of_year",0.735204110106279,0.01981933174453536,0.044191852569603826,0.0014927350682897756
5,"precip_in, temp_3day_avg_f, days_since_irrigation, day_of_year, month",0.735202001547967,0.019474601661756713,0.04419435050326046,0.001501255117690316
5,"precip_in, avg_wind_mph, max_wind_mph, temp_3day_avg_f, month",0.7351784713224355,0.019485310372768426,0.044195730316641126,0.001469543550425798
4,"precip_in, avg_wind_mph, temp_3day_avg_f, month",0.7351299491585523,0.019697617070638215,0.0441989814378627,0.0014822741848174385
5,"precip_in, avg_wind_mph, max_wind_mph, temp_3day_avg_f, day_of_year",0.7351143808357421,0.019629832222327257,0.04420029138047003,0.0014775403438989092
5,"min_temp_f, temp_3day_avg_f, precip_3day_sum_in, days_since_rain, day_of_year",0.7350877490792996,0.020352839450823664,0.04420142926017057,0.0015912345288319732
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, days_since_irrigation, month",0.7350770479367461,0.019268148345153325,0.044205396839099166,0.0014796821864269329
5,"min_temp_f, precip_3day_sum_in, wind_3day_avg_mph, previous_irrigation_amount, month",0.7350764650345287,0.017392815130299756,0.04421018101020317,0.0012922427728275733
5,"min_temp_f, precip_3day_sum_in, wind_3day_avg_mph, previous_irrigation_amount, day_of_year",0.7350745029616166,0.01744361729201069,0.04421014799786907,0.0012959821819792398
4,"precip_in, avg_wind_mph, temp_3day_avg_f, day_of_year",0.7350619467490487,0.019840528986136398,0.04420386542590491,0.0014901379788569975
5,"min_temp_f, temp_3day_avg_f, precip_3day_sum_in, days_since_rain, month",0.7350586691943283,0.020186054961866158,0.04420468216020548,0.0015799675931144144
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, days_since_irrigation, day_of_year",0.7349717630789142,0.01938952857922715,0.04421356716573084,0.00148627412951825
5,"min_temp_f, precip_in, temp_3day_avg_f, precip_3day_sum_in, days_since_irrigation",0.7349586091378723,0.020223451281291445,0.04421319932236754,0.0016018050550512003
5,"mean_temp_f, precip_5day_sum_in, wind_3day_avg_mph, days_since_rain, month",0.7349386371016038,0.013058826504560422,0.04423547590347879,0.000963316544264476
5,"min_temp_f, precip_3day_sum_in, precip_5day_sum_in, wind_3day_avg_mph, previous_irrigation_amount",0.7348680234804488,0.017803221413894857,0.04422582884750107,0.001312350178835199
5,"mean_temp_f, precip_5day_sum_in, wind_3day_avg_mph, days_since_rain, day_of_year",0.7348635819074547,0.013349184053452015,0.04424098102616768,0.000986224176921569
5,"mean_temp_f, precip_5day_sum_in, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.7348554428334669,0.01501879227982128,0.044237254251024136,0.0011334206412788573
5,"mean_temp_f, temp_3day_avg_f, precip_5day_sum_in, days_since_rain, month",0.7348223052216319,0.011968970399483142,0.04424473990002707,0.0006948372526003348
5,"min_temp_f, precip_in, max_wind_mph, temp_3day_avg_f, precip_3day_sum_in",0.7348017544928778,0.02067211548524368,0.04422331191025056,0.0016067449609308958
5,"mean_temp_f, temp_3day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year",0.7348007599593936,0.012159678595789944,0.04424604785176402,0.0007132450740837916
5,"min_temp_f, precip_in, avg_wind_mph, temp_3day_avg_f, days_since_irrigation",0.7347912290842522,0.017508129810323108,0.044236860814379414,0.0013841830411151159
5,"min_temp_f, max_wind_mph, precip_3day_sum_in, wind_3day_avg_mph, previous_irrigation_amount",0.7347117890734699,0.017948958874494353,0.04423876770405518,0.0013344137994677789
5,"min_temp_f, avg_wind_mph, precip_3day_sum_in, previous_irrigation_amount, month",0.7346735677729989,0.01763285417414982,0.04424280250229547,0.0013035620809213984
5,"min_temp_f, avg_wind_mph, precip_3day_sum_in, previous_irrigation_amount, day_of_year",0.7346696675995833,0.017678432005693984,0.04424294067594452,0.0013067261577499243
5,"min_temp_f, max_wind_mph, precip_3day_sum_in, previous_irrigation_amount, month",0.7346138868533763,0.018057883011695332,0.04424636695826253,0.001341182203809046
5,"min_temp_f, max_wind_mph, precip_3day_sum_in, previous_irrigation_amount, day_of_year",0.7346110349720276,0.018107466055080342,0.04424640038497259,0.001344747993759419
5,"precip_in, avg_wind_mph, temp_3day_avg_f, day_of_year, month",0.7346059425642399,0.019730871592116873,0.04424271065763262,0.0014852914870601033
5,"min_temp_f, avg_wind_mph, precip_3day_sum_in, wind_3day_avg_mph, previous_irrigation_amount",0.7345532616086003,0.017648080016116834,0.04425290276214147,0.0013038072770777396
5,"mean_temp_f, max_wind_mph, precip_5day_sum_in, days_since_rain, month",0.7345507165747834,0.012640520928482918,0.0442686309697967,0.0009172895467422734
5,"precip_in, avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f, month",0.7344848571507743,0.01967962563317631,0.04425295269580956,0.0014790164151430244
5,"mean_temp_f, max_wind_mph, precip_5day_sum_in, days_since_rain, day_of_year",0.7344712491711094,0.012934653411928983,0.04427450852912634,0.0009404935573543667
5,"precip_in, avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f, day_of_year",0.7344087087115059,0.019817989076681447,0.04425854821991368,0.0014868484070674685
5,"min_temp_f, avg_wind_mph, precip_3day_sum_in, precip_5day_sum_in, previous_irrigation_amount",0.7343666096413475,0.018041364679737437,0.044266728204206865,0.0013244577544300378
5,"precip_in, max_wind_mph, temp_3day_avg_f, wind_3day_avg_mph, month",0.7343539401181692,0.02055124046636674,0.04426138949862013,0.0015694932079462238
5,"mean_temp_f, max_wind_mph, precip_5day_sum_in, days_since_rain, days_since_irrigation",0.734347132955785,0.01485637974898351,0.04428011045070371,0.001116550943985725
4,"min_temp_f, precip_3day_sum_in, wind_3day_avg_mph, previous_irrigation_amount",0.7343077901989385,0.017562717311223466,0.04427359421842579,0.0012929405555362013
5,"precip_in, max_wind_mph, temp_3day_avg_f, wind_3day_avg_mph, day_of_year",0.7342688458745099,0.020650364942819084,0.0442678393748655,0.0015739409600340883
5,"min_temp_f, max_wind_mph, precip_3day_sum_in, precip_5day_sum_in, previous_irrigation_amount",0.7341960278009431,0.018468550705118287,0.04427943558808714,0.001361747790457549
5,"mean_temp_f, avg_wind_mph, precip_5day_sum_in, days_since_rain, month",0.7341663149871411,0.012652042837041886,0.044300495263354625,0.0009069047890360617
5,"mean_temp_f, avg_wind_mph, precip_5day_sum_in, days_since_rain, days_since_irrigation",0.7341256406034622,0.014547767662516716,0.04429921086162133,0.0010814385692795674
5,"mean_temp_f, avg_wind_mph, precip_5day_sum_in, days_since_rain, day_of_year",0.7340931552358727,0.012937721837315664,0.04430585810148594,0.0009294405576581567
4,"min_temp_f, precip_in, temp_3day_avg_f, precip_3day_sum_in",0.7340214433084803,0.02092136394171051,0.0442883319355487,0.0016409669272048572
5,"precip_in, max_wind_mph, temp_3day_avg_f, precip_5day_sum_in, month",0.7340136344679766,0.020468223041913373,0.044289678431395044,0.0015562882385717885
4,"precip_in, temp_3day_avg_f, precip_5day_sum_in, month",0.7339622312454048,0.020226915154544525,0.04429508295258683,0.0015468898530486361
5,"precip_in, max_wind_mph, temp_3day_avg_f, precip_5day_sum_in, day_of_year",0.7339395016440086,0.020565735695037606,0.044295203863812235,0.0015606872256108094
5,"min_temp_f, precip_in, temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph",0.7339146716488985,0.02085817387835019,0.04429705540593119,0.0016274607582409779
4,"mean_temp_f, precip_5day_sum_in, days_since_rain, month",0.7339106137315445,0.012204505024933542,0.04432229859215359,0.0008373790502130168
4,"precip_in, max_wind_mph, temp_3day_avg_f, month",0.7339062258520086,0.020462970720445565,0.04429881191187362,0.0015511730316208573
5,"min_temp_f, precip_in, avg_wind_mph, temp_3day_avg_f, wind_3day_avg_mph",0.7339031797185526,0.018194738985850917,0.044308752255132346,0.0014272064871386663
3,"precip_in, temp_3day_avg_f, month",0.7338957785856801,0.0201775174805792,0.04430089691979027,0.0015375031945346481
5,"mean_temp_f, temp_3day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.73388704826751,0.014460309490235398,0.044316567724372834,0.0009625346191339219
4,"precip_in, temp_3day_avg_f, precip_5day_sum_in, day_of_year",0.7338787387855774,0.02032335705492072,0.044301426145448186,0.0015514609323910762
4,"mean_temp_f, precip_5day_sum_in, days_since_rain, day_of_year",0.7338516369476197,0.01248910080727876,0.04432649462135614,0.0008605936619550059
4,"min_temp_f, days_since_rain, previous_irrigation_amount, day_of_year",0.7338358859192008,0.0139197802686609,0.044325455060090516,0.0010224540798975524
4,"min_temp_f, days_since_rain, previous_irrigation_amount, month",0.7338288272232061,0.013843891073653636,0.0443262716180454,0.0010173022444366386
4,"precip_in, max_wind_mph, temp_3day_avg_f, day_of_year",0.7338258384508889,0.020569596119686884,0.04430482877808389,0.0015560634410337793
5,"min_temp_f, avg_wind_mph, max_wind_mph, precip_3day_sum_in, previous_irrigation_amount",0.7338218639221665,0.01811512951969021,0.04431218693128474,0.0013353928744012755
4,"min_temp_f, avg_wind_mph, precip_3day_sum_in, previous_irrigation_amount",0.7338132891235545,0.017799763352279188,0.04431384509588526,0.0013039182380715113
3,"precip_in, temp_3day_avg_f, day_of_year",0.7338066794269997,0.020282518950470636,0.04430767953767813,0.0015424928546047766
5,"min_temp_f, days_since_rain, previous_irrigation_amount, day_of_year, month",0.7337329689079441,0.01383771057206402,0.04433430352737787,0.001016987855735227
4,"mean_temp_f, precip_5day_sum_in, days_since_rain, days_since_irrigation",0.7337316925617051,0.014278900809900345,0.04433219183875521,0.0010352370350855448
5,"mean_temp_f, precip_5day_sum_in, days_since_rain, day_of_year, month",0.7337109913652398,0.012163995681011733,0.04433914131865359,0.0008382130518859884
4,"min_temp_f, max_wind_mph, precip_3day_sum_in, previous_irrigation_amount",0.7336790977053205,0.018255392151764086,0.04432347158817232,0.0013439170126514116
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, wind_3day_avg_mph, month",0.733669716987483,0.02032765385679151,0.04431914121777905,0.001556961586724408
4,"precip_in, temp_3day_avg_f, wind_3day_avg_mph, month",0.7335915290962483,0.02029028024956711,0.044325948878327096,0.0015513959576953327
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, wind_3day_avg_mph, day_of_year",0.7335742358385176,0.020418556230883286,0.044326490085460454,0.0015609019516298463
5,"mean_temp_f, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in, days_since_irrigation",0.7334916143429159,0.020139051660263693,0.044328311670574855,0.0014132745647657536
5,"precip_in, temp_3day_avg_f, precip_5day_sum_in, day_of_year, month",0.7334907560617108,0.020261426463121537,0.04433433843135689,0.0015496391073215232
4,"precip_in, temp_3day_avg_f, wind_3day_avg_mph, day_of_year",0.7334891027845802,0.020385878984265943,0.04433386459757781,0.0015555329607121228
4,"precip_in, temp_3day_avg_f, day_of_year, month",0.7334021367430564,0.020217244215179266,0.044342001960525804,0.0015412421252298978
5,"precip_in, max_wind_mph, temp_3day_avg_f, day_of_year, month",0.7333831066695207,0.020495922835789628,0.04434236437980258,0.001553831413391857
5,"min_temp_f, precip_in, temp_3day_avg_f, temp_5day_avg_f, days_since_irrigation",0.7332935993650324,0.016841608778529527,0.04436442591299484,0.001330460478781871
5,"precip_in, max_wind_mph, temp_3day_avg_f, temp_5day_avg_f, month",0.73328108727459,0.020372379112777495,0.044351265955124286,0.0015408170183407958
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, month",0.733257832343574,0.02013524231465582,0.044354218766402234,0.0015372077278338035
4,"precip_in, temp_3day_avg_f, temp_5day_avg_f, month",0.7332364147385165,0.020046447838247012,0.04435636134562854,0.0015233963888280416
5,"precip_in, max_wind_mph, temp_3day_avg_f, temp_5day_avg_f, day_of_year",0.7331926146474642,0.020473353163677398,0.04435799359939591,0.0015455518317710759
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, precip_5day_sum_in, day_of_year",0.7331644520996199,0.02022382949934348,0.04436142854406997,0.0015414195245855033
4,"precip_in, temp_3day_avg_f, temp_5day_avg_f, day_of_year",0.7331388860393586,0.020143137542042718,0.044363891504811924,0.0015279852062562334
5,"precip_in, temp_3day_avg_f, wind_3day_avg_mph, day_of_year, month",0.7331061359053657,0.020319891686464156,0.04436637116537418,0.0015540591358517196
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, wind_3day_avg_mph, month",0.7331060821817565,0.02006645631118952,0.044367259308367164,0.0015295969790605954
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, wind_3day_avg_mph, day_of_year",0.7329950687876025,0.02015266811223629,0.044375947389649915,0.0015332732579984836
5,"mean_temp_f, max_wind_mph, precip_3day_sum_in, precip_5day_sum_in, days_since_irrigation",0.7329768657464076,0.018513294940462322,0.044378499811736305,0.0012974195028148312
5,"mean_temp_f, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, days_since_irrigation",0.7329438855383015,0.014022864955232268,0.044397256625472115,0.0009608824578116524
5,"min_temp_f, precip_3day_sum_in, precip_5day_sum_in, previous_irrigation_amount, day_of_year",0.7329145379338458,0.01775911851194483,0.04438799723702024,0.0012725960615262819
5,"min_temp_f, precip_3day_sum_in, precip_5day_sum_in, previous_irrigation_amount, month",0.7329112835909323,0.017699808927783535,0.04438850136285305,0.0012680781395359307
5,"mean_temp_f, max_wind_mph, temp_3day_avg_f, days_since_rain, days_since_irrigation",0.7328163195273973,0.013967716554246713,0.04440712499681786,0.0009122704782146792
5,"mean_temp_f, temp_3day_avg_f, temp_5day_avg_f, days_since_rain, days_since_irrigation",0.7327815491374534,0.01514040990456031,0.044406491145118944,0.0010134227849396384
5,"mean_temp_f, precip_3day_sum_in, precip_5day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.7327685589993436,0.01886412804062324,0.04439450130620487,0.001322814683728848
5,"precip_in, temp_3day_avg_f, temp_5day_avg_f, day_of_year, month",0.7327535343577318,0.020091021931602754,0.04439650963598761,0.0015277787709871869
3,"min_temp_f, days_since_rain, previous_irrigation_amount",0.73273081125723,0.014015725289580071,0.044416714170648366,0.001002389947460115
5,"min_temp_f, precip_in, avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f",0.7326859230062824,0.01639384963824082,0.04441475715656602,0.0012316519913765634
5,"min_temp_f, precip_in, max_wind_mph, temp_3day_avg_f, days_since_irrigation",0.7326564606344331,0.01864064537028041,0.044411603647691825,0.001474359913498754
5,"mean_temp_f, avg_wind_mph, precip_3day_sum_in, precip_5day_sum_in, days_since_irrigation",0.7326509003776582,0.018505214422541865,0.04440547420182861,0.0012844483416974968
5,"mean_temp_f, avg_wind_mph, temp_3day_avg_f, days_since_rain, days_since_irrigation",0.7325984702309433,0.013816972376568587,0.044425550089549036,0.0008902114970727353
4,"min_temp_f, precip_3day_sum_in, previous_irrigation_amount, day_of_year",0.7325062440249864,0.017473265628779974,0.04442308865658619,0.0012497918569379333
4,"min_temp_f, precip_3day_sum_in, previous_irrigation_amount, month",0.7324994458205369,0.017414996734708497,0.04442388085142102,0.0012454053264051338
5,"min_temp_f, precip_3day_sum_in, previous_irrigation_amount, day_of_year, month",0.732429845333179,0.017378033593475305,0.04442978095378006,0.0012415154948319785
5,"mean_temp_f, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, month",0.7324155963619479,0.012281277729907284,0.04444613644872625,0.000818248850066783
5,"mean_temp_f, temp_5day_avg_f, precip_5day_sum_in, days_since_rain, day_of_year",0.7323631771123897,0.012547029553679052,0.04444983705137383,0.0008411814144802132
4,"mean_temp_f, precip_3day_sum_in, precip_5day_sum_in, days_since_irrigation",0.7322037250043317,0.01888070652456268,0.04444085748349701,0.0012955938394765588
5,"mean_temp_f, max_wind_mph, temp_3day_avg_f, precip_3day_sum_in, days_since_irrigation",0.7320672636665602,0.0179261932069378,0.04445509147753544,0.0011889159586118802
5,"mean_temp_f, max_wind_mph, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in",0.7320614025174393,0.020281238851243288,0.04444744513321756,0.0014321395826142956
5,"min_temp_f, precip_in, avg_wind_mph, temp_3day_avg_f, precip_5day_sum_in",0.7320154320540855,0.018819711868639392,0.0444633045824704,0.001458869420295814
4,"min_temp_f, precip_3day_sum_in, precip_5day_sum_in, previous_irrigation_amount",0.7318304624266176,0.018000208538350118,0.044477249706383996,0.001280592653067662
5,"mean_temp_f, avg_wind_mph, temp_3day_avg_f, temp_5day_avg_f, precip_3day_sum_in",0.7318121821401972,0.020265593664184695,0.044468124193362886,0.001421462925730824
5,"mean_temp_f, temp_3day_avg_f, precip_3day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.7318076820950807,0.018432223687885375,0.04447492967764512,0.0012330467216541666
5,"mean_temp_f, temp_3day_avg_f, precip_3day_sum_in, precip_5day_sum_in, days_since_irrigation",0.7317820509173674,0.019373358674678327,0.04447290203905687,0.0012915379764563723
5,"mean_temp_f, avg_wind_mph, temp_3day_avg_f, precip_3day_sum_in, days_since_irrigation",0.7317788435544597,0.01796108131105254,0.044478851695074526,0.0011813233343768326
4,"min_temp_f, precip_in, temp_3day_avg_f, days_since_irrigation",0.7317755888174178,0.019074797126663736,0.044483966129464966,0.0015210175512007913
5,"min_temp_f, precip_in, temp_3day_avg_f, precip_5day_sum_in, days_since_irrigation",0.7316838723593451,0.01941213442710125,0.04449053777206217,0.0015504025694014158
5,"min_temp_f, precip_in, temp_3day_avg_f, wind_3day_avg_mph, days_since_irrigation",0.7316504063190413,0.01905659009857812,0.04449435646652113,0.0015175416719063243
5,"mean_temp_f, max_wind_mph, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.7315394793043205,0.015152179097270041,0.04451369794666641,0.001147991583372822
4,"mean_temp_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.7315263670231542,0.015020447948020843,0.04451494589278199,0.0011299253463145067
5,"mean_temp_f, temp_5day_avg_f, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.7315223471526615,0.014401822726725926,0.04451520382730189,0.001015517859526953
3,"min_temp_f, precip_3day_sum_in, previous_irrigation_amount",0.7315023072206162,0.01775041588846615,0.04450547946903934,0.001260566196513876
4,"mean_temp_f, max_wind_mph, precip_3day_sum_in, days_since_irrigation",0.7314899403031317,0.017934078297538795,0.04450484864537636,0.0012544421862703996
5,"mean_temp_f, max_wind_mph, precip_3day_sum_in, wind_3day_avg_mph, days_since_irrigation",0.7314807038035654,0.01808643072959469,0.04450523969885613,0.0012728770211128425
5,"mean_temp_f, avg_wind_mph, wind_3day_avg_mph, days_since_rain, days_since_irrigation",0.7314558153046308,0.015028638699379563,0.04452074752393065,0.001129298847963606
